date,FEX,ITOT,IVV,IWB,IWV,IYY,MGC,RSP,SCHB,SPY,VONE,VOO,VTI,VV
2021-11-18,90.5515396459248,106.265725556767,467.057509920995,261.41082152649,275.469154278811,116.688695732246,165.328587244223,158.710477974728,56.0515783317079,460.575250319784,214.177920505735,427.137906554497,239.606554011207,217.409917870273
2021-11-19,90.1984357218289,105.929034226142,466.294910454002,260.776497637288,274.66612392192,116.530070487411,165.021708242692,157.683289617682,55.9130694451765,459.751621404729,213.618657989411,426.336763349965,238.923857879285,216.99435256055
2021-11-22,90.0029534660725,105.404191857816,464.898462079379,259.666430831185,273.486363274141,115.90548358587,164.31885633596,157.930209895818,55.6409984180611,458.457347395358,212.735611911005,425.209228469513,237.776136845907,215.975228110514
2021-11-23,90.1395850678129,105.503218719764,465.542214876191,259.844834425023,273.466535364094,115.974882130486,164.45744685278,158.582079430098,55.6607854018513,459.065263975517,212.755235157192,425.763105252893,237.855290020623,216.123644292558
2021-11-24,90.4179486613085,105.74088318844,466.750489356361,260.498980935762,274.408361091313,116.26239038675,164.803923144831,158.661093919101,55.8289747640681,460.290902241968,213.481295266104,426.811514878576,238.656715914619,216.697520196462
2021-11-26,88.7912184998834,103.354335815485,456.192943488642,254.839622486791,268.063429876368,113.803699091797,161.497549386399,154.532586868666,54.6071285150228,450.024956122179,208.801151050554,417.524188100114,233.491971264421,212.314295620094
2021-11-29,89.4529941042931,104.512950100281,462.016430327496,257.793193095886,270.958304743187,115.062786972681,163.467514589777,155.826449126099,55.1364303314108,455.545230874272,211.30311493937,422.568423091611,235.688471862781,214.797793066298
2021-11-30,86.9518413086139,102.423483313171,453.231680623306,252.837537711498,265.941843501371,112.842033544981,160.705603575997,151.697942075664,54.0679332067397,446.681414931303,207.221479732517,414.477865791524,230.978857967198,210.6520343812
2021-12-01,85.6669353625983,100.938080383946,447.943003800265,249.190175348588,262.025831267148,111.166554396404,158.646544468949,149.811471150705,53.2665603632363,441.720031228712,204.150441704284,409.710569191717,227.723683657016,207.693605152455
2021-12-02,87.5207309641017,102.631439723262,454.846014559927,253.055586548411,266.070724916675,112.871775778388,160.715502898627,153.436260833742,54.142134395953,448.485554459518,207.319595963451,415.961464318435,231.424094574974,210.790556151108
2021-12-03,86.8047146735739,101.512436183246,450.765612217056,250.647138031598,263.800429216328,111.701914597725,159.052416696781,152.59673188808,53.5732586119845,444.58312221914,205.259155113838,412.282139971696,228.74278078148,208.7424128389
2021-12-06,87.5169056715907,102.7502719576,456.192943488642,253.600708640693,266.566422667842,113.109713645641,161.012482577528,154.858521635806,54.2064420932711,449.84846421181,207.682626017907,417.20768708104,231.6813423928,211.028022042379
2021-12-07,89.1881661612212,104.938765606659,465.670965435553,258.863614658914,272.247118896222,115.538662707188,164.37825227174,157.475876584048,55.388714374736,459.153509930702,212.137102902308,425.782886566585,236.638309959369,215.539873976518
2021-12-08,89.608555999742,105.344775740647,466.899047694087,259.874568357329,273.367395813861,115.984796208288,164.873218403242,157.880825840191,55.6097844511321,460.36934309102,213.039772226901,426.97965604496,237.657407083834,216.440265480919
2021-12-09,88.7565946984373,104.334701748774,463.749610934298,257.713902609736,270.799681462813,114.943818039054,163.823890204458,156.754869371891,55.0785124032507,457.261124447302,211.097070854408,424.071802932214,235.391647457597,214.679060120662
2021-12-10,89.2372083729012,105.057597840997,468.196457176893,259.86465704656,272.643677097156,115.875741352464,165.397882502634,157.772180917811,55.4757251493302,461.565566039076,212.774858403379,428.117081582258,236.99449924559,216.361110183828
2021-12-13,88.5211920823734,104.084642087788,464.064934919622,257.416707000679,270.147251022495,114.807347783883,163.764494268678,156.62647082726,54.9643137387529,457.476836782198,210.891026769447,424.319069353366,234.837575234588,214.560327175027
